USR_Age,Physical_Act,Sleep_Dur,Stress_LVL,BMI,Work_Load,Social_Freq,Travel_Idx,Total_Active_Min,Session_Freq,Post_Rate,Short_Vid_Cons,Story_Cons,Msg_Outgoing,Follower_Base,Following_Base,Account_Age_Yrs,USR_Gender_Male,USR_Gender_Non-binary,USR_Gender_Prefer not to say,Loc_Type_Suburban,Loc_Type_Urban,Inc_Bracket_Low,Inc_Bracket_Lower-middle,Inc_Bracket_Middle,Inc_Bracket_Upper-middle,Edu_Level_High school,Edu_Level_Master’s,Edu_Level_Other,Edu_Level_PhD,Edu_Level_Some college,Premium_Member,Wellbeing_Score
13.0,8.3,5.1,4,23.4,43.3,2,3,8.0,1,13,135,22,12,1725,2797,2010,True,False,False,True,False,False,False,False,True,False,True,False,False,False,Free,10.0
34.0,1.6,5.1,34,24.4,45.6,3,6,335.0,12,2,228,150,42,531,834,2018,True,False,False,False,True,False,True,False,False,False,False,False,False,False,Free,5.0
42.0,6.2,7.9,8,19.8,34.8,4,5,173.0,12,7,126,106,31,3117,1469,2013,False,False,False,False,True,True,False,False,False,False,False,False,False,True,Premium,
48.0,15.2,7.8,15,20.9,48.7,7,5,126.0,14,3,125,67,13,991,1491,2014,False,False,False,False,True,True,False,False,False,False,True,False,False,False,Free,8.0
34.0,9.0,5.3,7,20.3,23.6,9,0,17.0,1,4,44,31,17,738,1162,2014,True,False,False,True,False,False,False,True,False,True,False,False,False,False,Free,10.0
56.0,8.0,6.0,26,27.9,16.7,4,2,82.0,5,5,83,55,19,1146,789,2018,True,False,False,True,False,False,False,True,False,True,False,False,False,False,Free,10.0
31.0,9.9,10.0,15,23.1,39.3,2,2,212.0,23,5,171,122,31,4053,3036,2017,True,False,False,False,True,True,False,False,False,True,False,False,False,False,Free,4.0
65.0,8.3,6.1,0,23.1,44.4,2,2,5.0,1,2,40,32,13,1397,2507,2011,True,False,False,False,True,False,False,False,True,False,False,False,False,True,Business,6.0
38.0,11.5,8.2,31,29.5,37.4,3,2,344.0,19,8,264,150,39,619,592,2025,True,False,False,True,False,False,False,False,True,True,False,False,False,False,Free,2.0
19.0,12.8,8.1,14,23.6,43.4,4,5,64.0,2,7,153,49,23,917,613,2023,False,False,False,True,False,True,False,False,False,False,False,False,False,False,Business,10.0
62.0,2.5,5.3,5,30.4,27.7,6,4,60.0,4,5,67,52,17,1518,977,2022,True,False,False,True,False,False,True,False,False,False,False,False,False,False,Free,4.0
56.0,4.6,6.7,15,25.6,41.9,2,1,79.0,3,2,94,74,20,1739,1757,2014,False,False,False,False,True,False,False,True,False,False,False,False,False,False,Free,7.0
27.0,2.6,6.6,34,21.0,35.1,2,4,352.0,12,4,300,150,49,344,567,2012,True,False,False,True,False,False,False,True,False,False,False,False,False,False,Free,4.0
26.0,4.1,6.0,2,24.0,32.4,2,2,151.0,4,1,213,94,19,1674,2199,2011,True,False,False,False,True,False,False,False,False,True,False,False,False,False,Free,4.0
37.0,8.7,9.1,37,22.0,37.5,7,1,318.0,11,3,233,150,38,1082,1670,2015,True,False,False,False,True,True,False,False,False,False,False,True,False,False,Free,8.0
65.0,5.2,7.0,8,24.4,43.6,3,4,5.0,1,2,50,35,9,94,41,2017,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Free,9.0
64.0,2.3,7.9,33,22.9,45.3,6,3,296.0,13,5,201,119,31,894,1673,2025,True,False,False,False,True,False,False,True,False,False,False,False,True,False,Free,4.0
37.0,3.3,7.6,35,28.8,37.8,6,3,409.0,25,5,261,150,52,930,1069,2013,False,False,False,False,True,False,True,False,False,False,False,False,False,False,Free,1.0
20.0,8.3,8.4,8,36.0,30.6,2,1,97.0,4,6,185,66,17,2120,1628,2020,True,False,False,True,False,False,False,True,False,True,False,False,False,False,Free,6.0
51.0,10.6,7.1,37,20.6,45.0,4,2,361.0,22,3,277,150,44,959,1738,2023,False,False,False,False,False,False,True,False,False,True,False,False,False,False,Free,3.0
43.0,4.8,7.0,35,21.8,41.8,5,0,238.0,7,7,171,115,30,1060,1095,2020,True,False,False,True,False,False,False,True,False,False,False,False,False,False,Free,
,5.1,5.1,3,27.0,37.8,4,4,75.0,7,9,160,51,20,1124,2686,2015,False,False,False,False,True,False,True,False,False,False,False,False,False,False,Free,5.0
22.0,12.2,5.2,10,29.1,37.7,5,4,72.0,2,7,157,64,16,4664,9589,2017,True,False,False,False,True,False,False,True,False,False,False,False,False,False,Free,8.0
64.0,15.8,7.6,24,21.9,42.7,3,2,248.0,16,7,186,144,29,411,678,2014,False,False,False,True,False,False,False,True,False,False,True,False,False,False,Free,1.0
34.0,6.8,6.6,7,26.3,53.7,4,5,107.0,11,3,108,67,20,157,353,2019,False,False,False,False,True,False,False,True,False,False,False,False,False,True,Free,9.0
54.0,11.0,7.1,1,20.6,39.5,4,2,5.0,1,2,32,29,6,734,443,2012,False,False,False,True,False,True,False,False,False,False,False,False,False,True,Free,8.0
50.0,7.0,6.6,28,27.0,43.5,1,1,270.0,20,5,210,139,34,5151,9238,2018,False,False,False,False,True,False,False,True,False,False,False,False,False,True,Premium,4.0
36.0,7.7,6.0,40,18.8,30.5,3,4,239.0,18,5,200,111,28,1467,3486,2015,True,False,False,True,False,False,True,False,False,False,True,False,False,False,Free,10.0
35.0,5.6,9.7,27,28.7,42.2,5,0,241.0,8,4,210,126,35,5219,8418,2025,True,False,False,False,False,False,False,True,False,False,False,True,False,False,Free,5.0
,12.1,8.7,24,24.5,43.5,5,3,176.0,18,4,249,100,32,271,127,2021,False,False,True,False,True,False,False,False,True,False,False,False,False,False,Free,6.0
51.0,10.3,7.8,6,25.4,44.3,3,2,138.0,17,1,124,105,21,5638,8006,2020,True,False,False,True,False,False,False,False,True,False,True,False,False,False,Free,4.0
15.0,4.7,6.7,33,22.1,32.3,5,2,252.0,9,9,274,131,46,1663,3746,2023,False,False,False,True,False,False,False,True,False,False,False,False,False,False,Premium,9.0
46.0,5.1,5.5,31,28.1,37.1,2,1,364.0,12,7,278,150,40,645,1058,2014,True,False,False,False,True,False,False,True,False,True,False,False,False,False,Business,1.0
37.0,0.5,6.6,32,28.6,36.8,4,4,377.0,14,8,258,150,60,1075,2511,2011,False,False,False,False,True,False,False,True,False,False,False,False,False,True,Free,5.0
,5.0,7.1,40,20.3,50.4,4,5,317.0,16,11,300,143,31,5065,6767,2019,False,False,False,True,False,True,False,False,False,False,False,False,False,True,Free,8.0
13.0,5.1,6.4,2,27.1,42.3,2,1,5.0,1,4,121,28,11,1513,2068,2024,False,False,False,False,True,False,False,False,True,False,False,False,False,False,Free,9.0
63.0,2.8,6.6,15,20.2,37.2,4,1,113.0,4,3,121,86,19,198,342,2022,False,False,False,True,False,False,False,False,False,False,False,True,False,False,Business,3.0
61.0,1.0,6.6,30,23.5,56.1,3,3,247.0,10,11,180,137,29,4338,3494,2021,True,False,False,True,False,False,True,False,False,False,False,False,False,False,Free,7.0
46.0,15.1,7.6,33,22.4,46.1,3,4,237.0,7,12,174,117,31,2667,4249,2012,False,True,False,False,False,False,False,True,False,True,False,False,False,False,Free,9.0
30.0,1.8,5.4,3,25.1,32.3,1,3,5.0,1,3,33,29,8,1327,1163,2013,False,False,False,True,False,False,False,False,True,True,False,False,False,False,Free,10.0
24.0,13.3,7.7,17,20.1,56.4,4,2,117.0,14,8,192,67,24,2531,3004,2013,False,False,False,False,True,False,False,True,False,True,False,False,False,False,Free,10.0
35.0,15.7,7.9,28,26.2,48.3,4,3,174.0,5,7,130,96,24,3046,1798,2023,False,False,False,True,False,False,False,True,False,False,True,False,False,False,Premium,9.0
64.0,4.0,8.4,8,34.5,29.2,3,3,16.0,1,3,50,34,15,903,725,2011,True,False,False,True,False,False,True,False,False,False,False,False,False,False,Free,
39.0,3.4,8.5,34,31.7,40.7,2,1,326.0,10,5,236,150,41,928,1255,2020,True,False,False,True,False,False,False,False,True,False,False,False,False,False,Free,2.0
28.0,2.7,9.5,18,28.8,62.7,4,3,276.0,15,7,273,150,37,326,484,2018,False,False,True,False,True,False,False,False,True,False,False,True,False,False,Free,1.0
18.0,10.1,9.1,34,31.2,27.0,8,0,332.0,23,14,300,150,46,230,153,2022,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Free,9.0
63.0,12.0,7.1,16,21.6,45.4,4,6,48.0,3,1,69,46,18,706,701,2020,True,False,False,True,False,True,False,False,False,False,True,False,False,False,Free,8.0
64.0,5.5,8.2,19,26.6,38.9,8,3,163.0,13,4,147,91,35,242,401,2024,False,False,False,True,False,True,False,False,False,False,False,False,False,True,Free,3.0
23.0,2.9,6.1,38,21.8,33.0,3,1,279.0,8,13,280,145,36,1996,4019,2017,False,False,False,True,False,True,False,False,False,False,False,False,False,True,Premium,10.0
21.0,9.8,7.1,10,22.3,48.5,5,1,130.0,9,5,221,84,17,2283,949,2017,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Free,4.0
57.0,6.4,7.0,21,29.8,37.5,8,3,57.0,2,1,80,53,17,232,525,2013,False,False,True,False,True,True,False,False,False,False,False,False,False,False,Free,9.0
37.0,1.7,6.6,15,20.9,48.3,3,4,131.0,11,5,116,82,14,4132,9076,2018,False,False,False,False,True,False,False,True,False,False,False,False,False,True,Business,8.0
,14.0,6.9,9,18.0,50.5,3,2,103.0,10,2,107,63,19,1172,2896,2025,True,False,False,False,True,False,True,False,False,False,False,False,False,False,Free,5.0
63.0,3.9,8.0,24,26.8,54.8,8,1,200.0,7,2,165,107,25,779,705,2010,False,False,False,False,True,False,False,True,False,False,True,False,False,False,Business,7.0
44.0,9.7,7.1,17,18.3,35.4,2,2,177.0,6,1,167,96,35,173,314,2025,False,True,False,False,False,False,True,False,False,False,True,False,False,False,Free,3.0
36.0,2.9,6.9,13,22.0,41.1,1,5,208.0,8,7,180,126,41,1175,2403,2019,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Free,2.0
64.0,1.9,7.7,19,33.6,48.7,4,2,143.0,5,4,118,88,24,568,282,2016,True,False,False,True,False,False,False,True,False,False,False,False,False,False,Free,4.0
58.0,3.4,8.1,26,27.3,53.6,2,5,165.0,5,3,143,90,21,257,341,2024,False,False,False,False,True,False,False,True,False,True,False,False,False,False,Free,8.0
61.0,8.6,5.3,34,29.4,56.5,4,6,244.0,11,6,190,128,43,1060,2307,2017,True,False,False,False,False,True,False,False,False,False,True,False,False,False,Free,
24.0,2.0,7.9,31,26.2,30.2,1,4,220.0,13,15,252,103,32,245,519,2025,True,False,False,False,True,False,False,True,False,True,False,False,False,False,Free,9.0
59.0,7.0,6.6,39,31.6,29.4,7,5,308.0,33,5,227,141,39,174,296,2012,True,False,False,False,False,False,False,False,True,True,False,False,False,False,Free,6.0
26.0,2.8,6.4,5,25.0,36.5,3,5,44.0,3,7,127,50,11,1501,2061,2024,False,False,False,False,True,True,False,False,False,True,False,False,False,False,Free,9.0
29.0,4.3,6.2,26,29.7,60.0,6,5,343.0,21,6,300,150,52,347,655,2018,True,False,False,False,False,False,True,False,False,True,False,False,False,False,Free,2.0
41.0,5.9,8.6,5,23.2,48.2,1,4,5.0,1,7,47,21,9,1536,1831,2018,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Free,10.0
17.0,17.5,7.4,15,26.0,34.2,2,3,228.0,8,7,250,132,35,1412,879,2019,True,False,False,False,True,False,False,False,True,False,False,False,False,False,Free,2.0
13.0,7.8,4.7,3,27.0,65.5,5,1,82.0,5,6,164,65,19,2628,4262,2018,True,False,False,False,True,False,True,False,False,False,False,False,False,True,Free,5.0
46.0,7.7,6.9,20,19.5,49.4,4,2,110.0,3,3,95,78,22,569,1035,2013,True,False,False,True,False,False,True,False,False,False,False,False,False,True,Free,5.0
21.0,13.3,6.8,8,27.4,45.4,3,1,5.0,1,10,131,22,5,2160,1271,2010,False,False,False,True,False,False,False,False,True,True,False,False,False,False,Free,9.0
18.0,4.7,6.4,1,24.3,49.9,2,4,5.0,1,6,109,34,11,1037,2058,2010,True,False,False,True,False,False,True,False,False,False,False,True,False,False,Free,
23.0,2.2,8.5,16,29.9,32.3,7,4,149.0,9,12,222,76,17,586,898,2015,True,False,False,False,True,False,False,True,False,True,False,False,False,False,Premium,7.0
44.0,11.0,8.2,15,22.9,45.7,4,3,234.0,7,7,166,131,24,152,314,2024,True,False,False,True,False,False,False,True,False,True,False,False,False,False,Business,1.0
28.0,11.8,8.3,0,20.2,33.5,4,1,81.0,7,6,163,58,17,720,1349,2013,True,False,False,True,False,False,False,True,False,False,False,False,False,True,Free,2.0
63.0,10.6,4.6,15,28.1,46.0,3,2,88.0,3,3,95,68,21,1552,2033,2021,True,False,False,False,True,False,True,False,False,False,True,False,False,False,Free,5.0
14.0,12.0,6.5,10,15.5,43.5,4,2,154.0,11,5,216,82,25,387,593,2017,False,False,False,False,False,True,False,False,False,False,False,False,False,True,Free,2.0
48.0,5.6,7.2,14,26.9,30.0,4,3,108.0,13,2,105,80,24,42,54,2016,False,False,False,False,True,False,False,False,False,True,False,False,False,False,Free,9.0
33.0,11.4,9.1,27,28.7,55.2,6,3,361.0,12,12,284,150,48,672,591,2010,True,False,False,False,True,True,False,False,False,False,True,False,False,False,Free,7.0
30.0,8.7,6.7,0,26.1,46.3,6,1,30.0,1,2,58,41,12,815,679,2024,False,False,False,True,False,False,False,True,False,False,False,False,False,False,Premium,4.0
21.0,9.6,6.6,16,20.2,30.8,5,2,265.0,11,19,266,131,31,1584,838,2011,True,False,False,False,False,False,True,False,False,True,False,False,False,False,Free,2.0
25.0,5.0,5.9,1,18.6,26.3,5,2,90.0,5,4,153,72,9,2063,5010,2023,False,False,False,True,False,True,False,False,False,False,True,False,False,False,Free,6.0
61.0,12.0,8.0,0,23.6,34.9,6,4,19.0,2,1,54,39,10,3745,4083,2015,True,False,False,True,False,False,False,False,False,False,False,False,True,False,Free,4.0
49.0,9.1,8.3,1,30.8,37.1,4,2,5.0,1,1,41,33,11,777,1567,2020,False,False,False,True,False,False,False,False,False,False,False,False,False,True,Business,7.0
53.0,7.1,6.3,29,31.6,45.6,3,8,190.0,11,1,160,87,18,25107,10000,2022,True,False,False,True,False,False,False,True,False,False,False,False,False,False,Business,8.0
20.0,6.5,7.1,15,21.9,38.4,4,3,211.0,10,19,230,102,33,3278,3173,2016,True,False,False,False,True,False,True,False,False,False,False,False,False,True,Free,6.0
,2.8,6.9,33,27.4,44.1,5,3,290.0,11,11,300,132,43,2486,3703,2010,False,True,False,True,False,False,True,False,False,False,True,False,False,False,Free,8.0
33.0,13.1,5.8,0,28.0,15.4,3,1,10.0,1,3,43,34,11,662,473,2020,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Premium,6.0
45.0,10.0,8.4,38,23.1,24.8,3,6,311.0,21,4,214,150,46,950,1032,2025,False,False,False,True,False,False,False,True,False,False,False,False,False,False,Business,8.0
,4.9,6.2,12,24.3,45.6,2,2,106.0,12,7,106,72,22,878,1500,2016,False,False,False,False,True,True,False,False,False,True,False,False,False,False,Free,5.0
31.0,13.7,5.6,27,23.8,23.2,5,1,303.0,12,4,221,150,44,382,727,2023,True,False,False,False,True,False,False,False,False,True,False,False,False,False,Free,2.0
28.0,0.5,7.4,7,20.5,41.4,2,7,60.0,6,5,152,53,14,4828,2988,2015,False,False,False,True,False,False,True,False,False,True,False,False,False,False,Free,10.0
39.0,5.1,7.1,12,22.4,28.8,3,5,130.0,5,4,119,68,15,7242,10000,2014,False,False,False,True,False,True,False,False,False,True,False,False,False,False,Free,4.0
44.0,3.8,6.9,34,28.9,40.1,3,4,342.0,15,5,228,150,52,106,49,2019,False,False,False,True,False,False,True,False,False,False,True,False,False,False,Free,3.0
43.0,10.1,7.9,30,25.2,31.0,3,4,228.0,12,10,190,125,34,843,411,2023,True,False,False,False,False,False,False,True,False,False,False,False,False,True,Free,9.0
18.0,2.5,7.2,20,27.1,57.4,1,2,238.0,7,17,277,128,39,3280,6074,2024,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Business,2.0
55.0,4.1,7.5,30,28.7,44.3,5,3,228.0,18,9,189,110,28,2115,4517,2024,True,False,False,False,True,False,True,False,False,False,False,False,False,True,Premium,8.0
39.0,8.5,7.0,11,24.5,39.1,4,3,128.0,10,2,104,86,16,4195,4937,2021,False,False,False,False,True,False,False,False,True,True,False,False,False,False,Free,10.0
64.0,7.8,7.4,2,21.9,31.9,4,1,47.0,1,4,69,47,15,7047,7288,2014,False,False,False,False,True,False,False,True,False,True,False,False,False,False,Free,4.0
45.0,2.1,7.9,37,22.2,45.9,4,3,295.0,9,8,207,129,35,393,262,2019,True,False,False,False,True,True,False,False,False,False,False,True,False,False,Premium,
59.0,6.6,5.9,12,28.0,42.5,1,1,164.0,6,6,123,95,19,1754,2744,2013,False,True,False,True,False,False,True,False,False,False,False,False,False,True,Free,1.0
53.0,7.7,6.9,2,25.5,30.1,4,1,5.0,1,0,43,35,10,639,1231,2013,False,False,False,False,True,False,False,True,False,False,False,False,False,False,Free,9.0
32.0,7.7,7.7,31,23.9,53.6,0,3,339.0,15,9,240,150,39,1761,1700,2013,False,False,False,True,False,False,False,True,False,False,False,False,False,False,Free,1.0
29.0,1.5,6.0,5,21.6,34.0,5,7,116.0,5,3,185,68,25,2616,1495,2012,False,False,False,False,True,False,True,False,False,False,False,False,False,False,Free,3.0
44.0,11.8,7.5,7,26.0,41.8,6,4,92.0,7,3,83,60,30,3997,7753,2013,True,False,False,True,False,False,False,False,False,True,False,False,False,False,Premium,3.0
36.0,9.2,5.2,14,22.1,35.4,2,4,215.0,12,6,157,96,36,1410,1081,2024,True,False,False,False,False,True,False,False,False,False,False,False,False,True,Free,1.0
46.0,6.9,7.4,36,25.8,32.8,6,3,322.0,24,6,238,150,40,4872,2173,2023,True,False,False,False,True,False,True,False,False,False,False,False,False,False,Premium,4.0
18.0,2.8,6.1,29,21.7,46.0,6,5,391.0,12,10,300,150,56,561,1018,2025,True,False,False,False,True,False,False,False,False,False,True,False,False,False,Free,
44.0,5.7,4.2,18,17.1,53.6,1,4,162.0,10,6,121,108,20,4532,7255,2019,True,False,False,False,False,False,False,True,False,False,True,False,False,False,Free,5.0
36.0,6.3,8.2,0,24.7,34.6,3,3,5.0,1,4,40,35,9,163,223,2025,True,False,False,False,True,False,True,False,False,True,False,False,False,False,Free,9.0
27.0,8.2,7.3,0,32.7,35.2,3,5,20.0,1,1,143,38,7,4294,7811,2018,False,False,False,True,False,False,False,True,False,False,False,False,False,False,Business,7.0
17.0,7.4,7.6,18,26.0,31.0,7,3,170.0,12,7,237,116,23,3996,3437,2018,True,False,False,True,False,False,False,True,False,True,False,False,False,False,Business,6.0
44.0,5.3,6.1,39,26.2,58.9,4,0,317.0,30,8,239,144,34,1559,2876,2024,False,False,False,True,False,True,False,False,False,False,True,False,False,False,Free,9.0
54.0,14.5,5.5,3,26.1,32.0,6,2,5.0,1,6,33,34,7,919,1420,2013,True,False,False,False,True,True,False,False,False,False,False,False,False,True,Free,
42.0,2.8,6.3,14,22.4,48.9,3,5,151.0,14,0,142,94,26,2851,6998,2020,True,False,False,False,True,True,False,False,False,False,False,False,False,False,Free,6.0
16.0,8.0,7.3,26,25.8,52.4,2,4,243.0,8,18,237,135,32,5465,10000,2017,True,False,False,True,False,False,False,True,False,False,True,False,False,False,Free,5.0
27.0,7.6,6.7,7,34.2,44.8,3,1,31.0,1,3,160,40,6,1592,1238,2022,False,False,False,True,False,False,True,False,False,False,False,False,False,True,Free,9.0
61.0,6.3,5.3,12,22.4,47.6,5,3,5.0,1,2,44,39,10,368,437,2018,False,False,False,False,False,False,False,True,False,False,False,False,False,True,Free,
54.0,3.6,6.4,29,28.4,38.0,2,1,229.0,14,4,198,119,30,5500,10000,2023,False,True,False,False,False,False,True,False,False,True,False,False,False,False,Free,5.0
27.0,10.7,6.8,32,23.1,47.9,6,3,410.0,15,6,300,150,52,1316,1664,2014,True,False,False,True,False,True,False,False,False,False,False,True,False,False,Free,1.0
,4.4,6.4,34,25.5,55.4,4,0,247.0,8,4,190,120,41,2080,4543,2018,True,False,False,False,True,False,False,True,False,False,True,False,False,False,Free,5.0
,6.1,7.3,29,21.9,36.0,5,1,232.0,11,8,194,109,28,4764,10000,2014,False,False,False,False,True,False,False,True,False,False,False,False,False,False,Business,5.0
41.0,5.4,6.9,19,23.5,49.2,3,5,224.0,10,11,162,108,27,926,844,2013,False,False,True,True,False,False,False,False,True,False,False,False,False,True,Free,2.0
,6.9,8.0,12,28.1,59.1,3,1,182.0,5,15,227,102,30,1018,2050,2022,True,False,False,False,True,False,True,False,False,False,False,False,False,False,Free,4.0
42.0,4.7,6.4,20,30.1,19.6,2,3,127.0,5,3,122,91,18,2345,1387,2023,False,False,False,False,True,True,False,False,False,True,False,False,False,False,Premium,
13.0,3.4,8.7,29,23.6,47.8,4,5,333.0,16,12,300,150,37,2664,3384,2011,True,False,False,True,False,False,True,False,False,False,False,False,False,True,Premium,4.0
28.0,5.0,7.9,30,26.4,47.1,3,4,188.0,17,1,238,111,30,943,2179,2017,False,False,False,False,True,False,True,False,False,False,False,False,False,False,Business,10.0
19.0,5.1,6.9,2,27.2,25.9,7,5,5.0,1,9,122,35,10,56,131,2025,True,False,False,False,True,False,False,False,True,True,False,False,False,False,Free,10.0
50.0,8.1,6.1,8,27.4,51.8,6,1,5.0,1,2,40,33,10,1108,2217,2018,False,False,False,True,False,False,True,False,False,False,True,False,False,False,Free,10.0
43.0,0.6,5.8,17,31.7,48.0,4,2,143.0,5,4,136,88,25,4794,4043,2017,True,False,False,True,False,True,False,False,False,False,False,False,False,False,Premium,6.0
